Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Angela Baron,@_rainbowfighter,2025-04-08T23:02:37.000Z,False,"May UTAK ka, right? 

Pakinggang mabuti si . #45MendozaHeidi #Halalan2025 x.com/HeidiMendoza45
…",1,7,32,892,"['#45MendozaHeidi', '#Halalan2025']",['@HeidiMendoza45'],[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1909743712751829174,tweet_id:1909743712751829174
ABS-CBN News,@ABSCBNNews,2025-04-08T23:00:01.000Z,True,Maraming nagsakrispisyo't nagbuwis ng buhay para sa bayan kaya bumoto nang wasto upang maitaguyod ang kanilang mga ipinaglaban.  #Halalan2025,4,22,127,5.8K,['#Halalan2025'],[],['\\U0001f1f5\\U0001f1ed'],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1909743061305057689,tweet_id:1909743061305057689
Angela Baron,@_rainbowfighter,2025-04-08T22:49:32.000Z,True,"Nasa KAMPANYA PA LANG!!! 

Pwedeng pag-usapan ang isyu na iyan IF and WHEN she is elected. She can change her position on this.  #45MendozaHeidi for SENATOR this #Halalan2025.",2,19,82,1.8K,"['#45MendozaHeidi', '#Halalan2025']",['@HeidiMendoza45'],[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1909740419837313399,tweet_id:1909740419837313399
Angela Baron,@_rainbowfighter,2025-04-08T22:36:36.000Z,False,"I am from the LGBT community. I continue to SUPPORT #45MendozaHeidi for SENATOR! Hindi lang usaping marriage chenes ang problema ng bansa. Napakalaking problema ang korupsyon!

IBOTO  ngayong #Halalan2025! May chance for her to change her position on the matter.",83,591,3.4K,88K,"['#45MendozaHeidi', '#Halalan2025']",['@HeidiMendoza45'],[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1909737167049703764,tweet_id:1909737167049703764
Detective Mask 名探偵マスク,@DetectiveMask,2025-04-08T11:36:44.000Z,False,"Whatever you're feeling right now with Heidi, I strongly suggest that you use that energy instead to push for KikoBam. Maybe even focus on just one of them to really push further.#Halalan2025",1,14,91,1.7K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1909571108254499327,tweet_id:1909571108254499327
Rappler,@rapplerdotcom,2025-04-08T06:35:51.000Z,True,"The incident in question was recorded on video by the Daily Tribune news outlet. #PHVote #AmbagNatin 

READ: rappler.com/philippines/el
…",27,24,76,7.6K,"['#PHVote', '#AmbagNatin']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1909495384453312751,tweet_id:1909495384453312751
AltIndayBadiday,@AltIndayBadiday,2025-04-08T05:52:24.000Z,False,"I LOVE  noh?!

Shoot na natin ito sa balota mga betla!!! #Halalan2025",1,3,35,5.2K,['#Halalan2025'],['@LukeEspirituPH'],[],https://pbs.twimg.com/profile_images/1963132203648634880/PC_v0C4f_normal.jpg,https://x.com/AltIndayBadiday/status/1909484452121919691,tweet_id:1909484452121919691
Rappler,@rapplerdotcom,2025-04-08T03:21:10.000Z,True,"Kiko Pangilinan, campaigning on a platform of food security, is focusing his efforts on the vote-rich province of Bulacan on Tuesday, April 8. Later, he plans to hold a mini-campaign rally in Malolos, aiming to replicate the success of the pink rally in 2022. #PHVote #AmbagNatin",6,40,320,6.2K,"['#PHVote', '#AmbagNatin']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1909446391388045529,tweet_id:1909446391388045529
ABS-CBN News,@ABSCBNNews,2025-04-08T01:43:09.000Z,True,"The Comelec issues another show cause order against Pasig City congressional candidate Christian Sia, this time for his public remark about the body size of his female assistant. #ANCHeadstart #Halalan2025",16,10,31,9.2K,"['#ANCHeadstart', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1909421727328743582,tweet_id:1909421727328743582
ABS-CBN News,@ABSCBNNews,2025-04-08T01:31:45.000Z,True,"BASAHIN: Naglabas ng panibagong show cause order ang Comelec para pagpaliwanagin si Pasig City congressional bet Atty. Christian ""Ian"" Sia dahil sa pahayag nito patungkol sa 'body size' ng kanyang babaeng staff. #Halalan2025 | via ",93,212,924,104K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1909418857674293731,tweet_id:1909418857674293731
Mang Inasar ,@Mang_INASAR,2025-04-07T07:01:46.000Z,False,"Huwag nating sayangin ang pagkakataon na madagdagan ang may silbi at matino sa Senado! Iboto natin, Kiko Pangilinan at Bam Aquino! #Halalan2025",10,89,516,8.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1909139521545101626,tweet_id:1909139521545101626
ABS-CBN News,@ABSCBNNews,2025-04-07T01:03:56.000Z,True,BASAHIN: Pinagpapaliwanag na rin ng Comelec si Misamis Oriental gubernatorial bet Peter Unabia dahil sa umano'y misogynistic nursing scholarship joke nito sa isang campaign rally noong April 3. | via  #Halalan2025,3,14,25,12K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1909049469217456423,tweet_id:1909049469217456423
ABS-CBN News,@ABSCBNNews,2025-04-06T10:15:00.000Z,True,"Election watchdog Parish Pastoral Council for Responsible Voting called on voters to be discerning after Pasig congressional bet Christian Sia's campaign remark that single mothers in the crowd could sign up to sleep with him. #Halalan2025 

READ: abs-cbn.com/news/nation/20
…",8,9,39,4.7K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1908825760816676876,tweet_id:1908825760816676876
Rappler,@rapplerdotcom,2025-04-05T23:00:04.000Z,True,"Running against a Duterte in Davao City may look like a losing battle, but not for a seasoned development worker challenging the political clan’s local hold. #PHVote rappler.com/people/profile
…",5,22,130,4.7K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1908655909645017582,tweet_id:1908655909645017582
Cleve V. Arguelles,@CleveArguelles,2025-04-05T04:09:28.000Z,True,"What exactly are the so-called vote-rich areas in the Philippines? And why are they important during elections? We tackled this in the first episode of the Halalan 101 explainer video series. A joint effort of  and  for #Halalan2025, this video series aims to",0,5,21,1K,['#Halalan2025'],"['@ABSCBNNews', '@WR_Numero']",[],https://pbs.twimg.com/profile_images/1736587454008983553/jMG0b9UQ_normal.jpg,https://x.com/CleveArguelles/status/1908371384352571440,tweet_id:1908371384352571440
ABS-CBN News,@ABSCBNNews,2025-04-05T02:38:05.000Z,True,Pasig City Mayor Vico Sotto shrugs off allegations that he and his allies are behind the viral video of an opposition congressional candidate joking about a 'sex for solo parents program' in the city. | via  #Halalan2025,57,167,1.7K,192K,['#Halalan2025'],['@_katrinadomingo'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1908348387457634368,tweet_id:1908348387457634368
Kat Domingo,@_katrinadomingo,2025-04-05T02:36:04.000Z,False,Pasig Mayor Vico Sotto shrugs off allegations that he and his allies are behind the viral video of an opposition congressional candidate joking about a  sex for solo parents program in the city.#Halalan2025,9,19,129,21K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_normal.jpg,https://x.com/_katrinadomingo/status/1908347879884022245,tweet_id:1908347879884022245
NewsWatch Plus PH,@newswatchplusph,2025-04-05T01:54:38.000Z,True,"‘IPAPANALO KA NAMIN’

LOOK: Senator Win Gatchalian endorses Senatorial bet Bam Aquino for #Eleksyon2025. 

“Sisiguruhin naming ang iyong pagpanalo dito sa Valenzuela,” said Gatchalian, who was former Valenzuela district representative and mayor. #VoteWatch Team Bam Aquino",3,64,524,10K,"['#Eleksyon2025', '#VoteWatch']",[],['\\U0001f4f8'],https://pbs.twimg.com/profile_images/1886646668541747203/cfuXSCAM_normal.jpg,https://x.com/newswatchplusph/status/1908337453024575618,tweet_id:1908337453024575618
ABS-CBN News,@ABSCBNNews,2025-04-04T14:08:37.000Z,True,"‘HINDI KO MAIWASANG ISIPIN NA PULITIKA ANG NASA LIKOD NITO’

In a press release distributed during Pasig congressional candidate Ian Sia’s press conference, Sia blames Pasig Mayor  for making his ‘sex for single moms’ joke a national issue. #Halalan2025 | via",1.2K,2.2K,2.6K,1M,['#Halalan2025'],['@VicoSotto'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1908159777185972663,tweet_id:1908159777185972663
Elvin Mac,@gadenorer,2025-04-04T07:51:05.000Z,False,#Halalan2025  #Eleksyon2025  #DuterTENBLOCKVOTE,16,50,141,4.8K,"['#Halalan2025', '#Eleksyon2025', '#DuterTENBLOCKVOTE']",[],[],https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1908064770076315816,tweet_id:1908064770076315816
ABS-CBN News,@ABSCBNNews,2025-04-04T05:45:00.000Z,True,"Pasig City congressional candidate Christian ""Ian"" Sia explained that the ""joke"" was meant to ""shock"" the audience so he would have their attention when he discusses his platforms. #Halalan2025 

Full report: abs-cbn.com/news/nation/20
…",344,767,421,1.7M,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1908033037264130480,tweet_id:1908033037264130480
Llanesca T. Panti,@llanescajourno,2025-04-04T03:44:54.000Z,False,"Ballsy Aquino-Cruz, daughter of the late Senator Ninoy Aquino, Jr., campaigns for the Senate reelection of her cousin and former Senator Bam Aquino in #Eleksyon2025 during a market run in Tarlac city from Bam Aquino campaign team  ",6,243,2.3K,33K,['#Eleksyon2025'],['@gmanews'],['\\U0001f4f7'],https://pbs.twimg.com/profile_images/1840386609751236608/vJnxnudX_normal.jpg,https://x.com/llanescajourno/status/1908002814108082678,tweet_id:1908002814108082678
ABS-CBN News,@ABSCBNNews,2025-04-04T03:11:50.000Z,True,Pinagpapaliwanag ng Comelec si Atty. Ian Sia ng Pasig City dahil sa viral video nito patungkol sa hindi magandang biro nito sa mga solo parent na ayon sa komisyon ay paglabag sa Anti-Discrimination and Fair Campaign Guidlines ng ahensiya. #Halalan2025 | via ,83,206,988,83K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1907994493841977786,tweet_id:1907994493841977786
Mang Inasar ,@Mang_INASAR,2025-04-03T15:49:04.000Z,False,Kailangan ni Risa Hontiveros ng katuwang sa Senado! Kaya iboto natin sila Kiko Pangilinan at Bam Aquino! #Halalan2025,11,86,508,6.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1907822667253821704,tweet_id:1907822667253821704
Jervis Manahan,@JervisManahan,2025-04-03T12:01:43.000Z,False,"Handa na ang inyong mga Patrol ng Pilipino para maghatid ng komprehensibo, patas, at makatotohanang balita ngayong #Halalan2025!

Tutok lang sa , , at iba pang platforms ng .",3,14,225,3.7K,['#Halalan2025'],"['@TVPatrol', '@ANCALERTS', '@ABSCBNNews']",[],https://pbs.twimg.com/profile_images/1967536142733246464/zrZznV2b_normal.jpg,https://x.com/JervisManahan/status/1907765452417413240,tweet_id:1907765452417413240
Angela Baron,@_rainbowfighter,2025-04-03T05:21:47.000Z,False,"Christian “Ian” Sia, former councilor ng Pasig City, now running for representative. 

Siya po ang self-appointed public tite ng nga single moms na nireregla pa. Gaga at gago lang ang boboto sa gagong ito. #Halalan2025",204,329,1.7K,145K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1907664807668625881,tweet_id:1907664807668625881
ABS-CBN News,@ABSCBNNews,2025-04-03T02:00:01.000Z,True,"Buwelta ng isang eksperto kung paanong magiging masigla ang demokrasya kung iilang pamilya lang aniya ang namumuno sa maraming lugar. #Halalan2025 

PANOORIN: youtube.com/watch?v=zaBLU7
…",13,65,238,9.7K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1907614030102954268,tweet_id:1907614030102954268
Elvin Mac,@gadenorer,2025-04-02T21:27:56.000Z,False,#Halalan2025  #Eleksyon2025  #NPA  #Terrorists  #Kidnappers,10,42,91,3.1K,"['#Halalan2025', '#Eleksyon2025', '#NPA', '#Terrorists', '#Kidnappers']",[],[],https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1907545558153351577,tweet_id:1907545558153351577
GMA Integrated News,@gmanews,2025-04-02T09:01:25.000Z,True,"Wala na namang plataporma? Jusko po!  

Ngayong #Eleksyon2025, pumili tayo ng kandidatong hindi “sus” at may matibay na plataporma para sa bayan. #Eleksyonaryo #DapatTotoo",28,236,868,24K,"['#Eleksyon2025', '#Eleksyonaryo', '#DapatTotoo']",[],['\\U0001f926\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1907357693926576373,tweet_id:1907357693926576373
Mang Inasar ,@Mang_INASAR,2025-04-01T16:16:37.000Z,False,Dalawang pangalan ngayong darating na Halalan: Bam Aquino and Kiko Pangilinan for Senator! #Halalan2025,7,142,984,18K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1907104824329642292,tweet_id:1907104824329642292
ABS-CBN News,@ABSCBNNews,2025-04-01T12:20:00.000Z,True,"Giit ng isang eksperto na kailangang mag-diet ng political dynasties dahil aniya, masama na sila sa kalusugan ng demokrasya. #Halalan2025PANOORIN: youtube.com/watch?v=zaBLU7
…",70,1.7K,5.1K,221K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1907045278936350944,tweet_id:1907045278936350944
Felonious Gru Sr. & his minions,@f_nr_r,2025-04-01T11:38:22.000Z,False,"The sad fact na even among first-class LGUs, walang website na pwede mong puntahan para mabilis magresearch ng mga ordinansa at bills na sinulat ng mga konsehal at bokal/board member.. 

Paano makaka-graduate sa personality politics ang Pilipinas?#Halalan2025",3,4,22,635,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1917600188761604096/q2Up1nxf_normal.jpg,https://x.com/f_nr_r/status/1907034802240598262,tweet_id:1907034802240598262
Tinig ng Plaridel,@tinigngplaridel,2025-04-01T06:08:15.000Z,False,"Senate bets from the Makabayan slate emerged as the strongest advocates for pro-environment policies, according to Envibe Check, a study conducted by environmental group Panatang Luntian. #Halalan2025",1,3,12,439,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_normal.jpg,https://x.com/tinigngplaridel/status/1906951727569318200,tweet_id:1906951727569318200
manolo,@mgb819,2025-03-31T03:20:11.000Z,False,piktyurnatmayn #VoteWisely #Halalan2025,17,45,120,2.7K,"['#VoteWisely', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1807390565270781952/Jjv7zeqq_normal.jpg,https://x.com/mgb819/status/1906547043277152663,tweet_id:1906547043277152663
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-30T16:15:50.000Z,False,"Those pushing for Vico Sotto to run for President/VP in 2028 are just as annoying as the ones floating a prez/VP run for Antonio Trillanes back in 2010.

Read the fine print po. Di pa qualified ang edad ni Trillanes  noon, at di pa qualified si Vico sa 2028.#Halalan2025",6,7,97,4.3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1906379851696857327,tweet_id:1906379851696857327
Mang Inasar ,@Mang_INASAR,2025-03-30T15:57:07.000Z,False,"Si Risa Hontiveros for me yung may Pinaka may silbi sa Senado! 

Kelangan madagdagan yan nina Bam Aquino at Kiko Pangilinan! #Halalan2025",42,382,2.8K,59K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1906375144588853317,tweet_id:1906375144588853317
Rappler,@rapplerdotcom,2025-03-30T10:17:01.000Z,True,"On Sunday, March 30, Filipino band Lola Amour called out political candidates for using its songs in campaign jingles.

“Please note that all of those are used without our consent,” the band wrote on its Facebook page. #PHVote",4,54,289,22K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1906289555918979501,tweet_id:1906289555918979501
Rappler,@rapplerdotcom,2025-03-30T00:00:11.000Z,True,"Continuing the legacy of her late husband Jesse Robredo, former Vice President Leni Robredo returns to her hometown, Naga City, to seek the mayoralty. #PHVote rappler.com/philippines/el
…",0,1,33,4.6K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1906134323079614508,tweet_id:1906134323079614508
Jesus Falcis,@jesusfalcis,2025-03-29T15:16:20.000Z,True,"LOOK: Senator Imee Marcos officially removed from BBM’s Alyansa candidates.

Kung sino pa yung kapatid ng Presidente, siya pa ang wala sa line up. The die is cast.

Imee Solusyon? Or ay, may problema.#Halalan2025",33,11,105,5.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/822541032084688896/BgXtfmoR_normal.jpg,https://x.com/jesusfalcis/status/1906002491281666181,tweet_id:1906002491281666181
Rappler,@rapplerdotcom,2025-03-29T12:52:00.000Z,True,"Naga City mayoral bet Leni Robredo pays tribute to the volunteers who helped organize her proclamation rally, and urges voters to choose Kiko Pangilinan, Bam Aquino, and Mamamayang Liberal #PHVote",2,15,129,5.2K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1905966169690894804,tweet_id:1905966169690894804
Mang Inasar ,@Mang_INASAR,2025-03-29T03:02:42.000Z,True,"Napaka Blessed ng Naga City, may Leni Robredo sila! Sana sa buong Pilipinas din! #Halalan2025 #LeniRobredo2028",0,0,37,656,"['#Halalan2025', '#LeniRobredo2028']",[],['\\U0001f64f'],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1905817867028963361,tweet_id:1905817867028963361
ABS-CBN News,@ABSCBNNews,2025-03-28T15:50:00.000Z,True,"Don't vote for candidates violating campaign rules, Comelec chief says #Halalan2025",118,59,148,25K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1905648575822135379,tweet_id:1905648575822135379
